name,school,draft_pick,season,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS,YPG,TDPG,RPG,YPG_diff,RPG_diff,TDPG_diff,second_last_TDPG,second_last_RPG,second_last_YPG,age,nfl_games,nfl_recs,nfl_recYDS,nfl_recTDS,Yards_percentage,Receptions_Percentage,TD_Percentage,nfl_YPG,nfl_TDPG,nfl_RPG
David Bell,Purdue,99.0,2021.0,93.0,1286.0,6.0,3.0,39.0,0.0,116.9090909090909,0.5454545454545454,8.454545454545455,12.742424242424237,-0.3787878787878789,-0.7878787878787878,1.3333333333333333,8.833333333333334,104.16666666666669,21,16.0,24.0,214.0,0.0,0.3289507341279992,0.023788816698214563,0.202020202020202,13.375,0.0,1.5
Romeo Doubs,Nevada,132.0,2021.0,80.0,1109.0,11.0,1.0,4.0,0.0,100.8181818181818,1.0,7.272727272727272,-10.515151515151516,0.8282828282828278,0.0,1.0,6.444444444444445,111.33333333333331,22,13.0,42.0,425.0,3.0,0.29121369675962394,0.021007300036762773,0.3448275862068966,32.69230769230769,0.23076923076923078,3.230769230769231
Calvin Austin III,Memphis,138.0,2021.0,74.0,1149.0,8.0,1.0,69.0,1.0,95.75,0.6666666666666666,6.166666666666667,0.0227272727272662,0.4393939393939394,-0.3333333333333333,1.0,5.727272727272728,95.72727272727272,23,17.0,17.0,180.0,1.0,0.32044846050870146,0.020638107987505577,0.303030303030303,10.588235294117647,0.058823529411764705,1.0
Khalil Shakir,Boise St.,148.0,2021.0,77.0,1117.0,7.0,21.0,130.0,0.0,93.08333333333331,0.5833333333333334,6.416666666666667,-9.63095238095238,-1.011904761904762,-0.2738095238095237,0.8571428571428571,7.428571428571429,102.71428571428572,22,14.0,10.0,161.0,1.0,0.357188539268355,0.024622665643387054,0.34313725490196084,11.5,0.07142857142857142,0.7142857142857143
Kyle Philips,UCLA,163.0,2021.0,59.0,739.0,10.0,0.0,0.0,0.0,67.18181818181819,0.9090909090909092,5.363636363636363,14.324675324675333,-0.0649350649350655,0.6233766233766234,0.2857142857142857,5.428571428571429,52.85714285714285,23,4.0,8.0,78.0,0.0,0.2970018487259867,0.023711920263644402,0.47846889952153115,19.5,0.0,2.0
Jalen Nailor,Michigan St.,191.0,2021.0,37.0,694.0,6.0,1.0,-3.0,0.0,77.11111111111111,0.6666666666666666,4.111111111111111,3.539682539682545,0.3968253968253963,0.0952380952380952,0.5714285714285714,3.7142857142857135,73.57142857142857,23,15.0,9.0,179.0,1.0,0.3046665788664999,0.016243030861758635,0.31746031746031744,11.933333333333334,0.06666666666666667,0.6
Bo Melton,Rutgers,229.0,2021.0,55.0,618.0,3.0,9.0,51.0,0.0,56.18181818181818,0.2727272727272727,5.0,-14.707070707070706,-0.2222222222222223,-0.3939393939393939,0.6666666666666666,5.222222222222222,70.88888888888889,23,5.0,16.0,218.0,1.0,0.3262591067469116,0.029036004645760744,0.38961038961038963,43.6,0.2,3.2
Dareke Young,Lenoir-Rhyne,233.0,2021.0,55.0,618.0,3.0,9.0,51.0,0.0,56.18181818181818,0.2727272727272727,5.0,-14.707070707070706,-0.2222222222222223,-0.3939393939393939,0.6666666666666666,5.222222222222222,70.88888888888889,23,13.0,2.0,24.0,0.0,0.3262591067469116,0.029036004645760744,0.38961038961038963,1.8461538461538463,0.0,0.15384615384615385
Jaxon Smith-Njigba,Ohio St.,20.0,2022.0,5.0,43.0,0.0,0.0,0.0,0.0,14.333333333333334,0.0,1.6666666666666667,-109.2051282051282,-5.6410256410256405,-0.6923076923076923,0.6923076923076923,7.3076923076923075,123.53846153846152,21,17.0,63.0,628.0,4.0,0.048050061459380934,0.005587216448765225,0.0,36.94117647058823,0.23529411764705882,3.7058823529411766
Quentin Johnston,TCU,21.0,2022.0,60.0,1069.0,6.0,3.0,-7.0,0.0,76.35714285714286,0.4285714285714285,4.285714285714286,5.912698412698418,0.6190476190476191,-0.238095238095238,0.6666666666666666,3.6666666666666665,70.44444444444444,22,17.0,38.0,431.0,2.0,0.29177356842622415,0.016376439761995744,0.19480519480519476,25.352941176470587,0.11764705882352941,2.235294117647059
Zay Flowers,Boston Col.,22.0,2022.0,78.0,1077.0,12.0,12.0,40.0,0.0,89.75,1.0,6.5,27.583333333333336,2.833333333333333,0.5833333333333333,0.4166666666666667,3.6666666666666665,62.16666666666666,22,16.0,77.0,858.0,5.0,0.3632132739781465,0.026305139619587213,0.5555555555555556,53.625,0.3125,4.8125
Jordan Addison,USC,23.0,2022.0,59.0,875.0,8.0,4.0,33.0,0.0,79.54545454545455,0.7272727272727273,5.363636363636363,-34.240259740259745,-1.77922077922078,-0.4870129870129869,1.2142857142857142,7.142857142857143,113.78571428571428,21,17.0,70.0,911.0,10.0,0.23716593484035348,0.01599176017780669,0.2346041055718475,53.588235294117645,0.5882352941176471,4.117647058823529
Jonathan Mingo,Mississippi,39.0,2022.0,51.0,861.0,5.0,4.0,-7.0,1.0,66.23076923076923,0.3846153846153846,3.923076923076923,8.564102564102562,0.2564102564102564,-0.1153846153846153,0.5,3.6666666666666665,57.66666666666666,22,15.0,43.0,418.0,0.0,0.2761916982100468,0.016359787001988837,0.2262443438914027,27.866666666666667,0.0,2.8666666666666667
Jayden Reed,Michigan St.,50.0,2022.0,55.0,636.0,5.0,4.0,11.0,0.0,57.81818181818182,0.4545454545454545,5.0,-21.1048951048951,0.4615384615384617,-0.3146853146853147,0.7692307692307693,4.538461538461538,78.92307692307692,23,16.0,64.0,793.0,8.0,0.2409090909090909,0.020833333333333332,0.23923444976076552,49.5625,0.5,4.0
Rashee Rice,SMU,55.0,2022.0,96.0,1355.0,10.0,0.0,0.0,0.0,112.91666666666669,0.8333333333333334,8.0,57.083333333333336,2.666666666666667,0.0833333333333333,0.75,5.333333333333333,55.833333333333336,23,16.0,79.0,938.0,7.0,0.3565414166929798,0.025260498894853173,0.29761904761904767,58.625,0.4375,4.9375
Marvin Mims,Oklahoma,63.0,2022.0,54.0,1083.0,6.0,2.0,3.0,0.0,83.3076923076923,0.4615384615384615,4.153846153846154,29.076923076923077,1.6923076923076923,0.0769230769230769,0.3846153846153846,2.4615384615384617,54.23076923076923,21,16.0,22.0,377.0,1.0,0.32721010332950634,0.016315185207565412,0.21978021978021975,23.5625,0.0625,1.375
Tank Dell,Houston,69.0,2022.0,109.0,1398.0,17.0,4.0,9.0,0.0,107.53846153846152,1.3076923076923077,8.384615384615385,12.609890109890102,1.956043956043956,0.4505494505494506,0.8571428571428571,6.428571428571429,94.92857142857144,23,11.0,47.0,709.0,7.0,0.34247917687408125,0.026702596766291036,0.4218362282878412,64.45454545454545,0.6363636363636364,4.2727272727272725
Jalin Hyatt,Tennessee,73.0,2022.0,67.0,1267.0,15.0,1.0,0.0,0.0,105.58333333333331,1.25,5.583333333333333,88.19871794871794,3.9679487179487176,1.0961538461538465,0.1538461538461538,1.6153846153846154,17.384615384615383,21,17.0,23.0,373.0,0.0,0.32377593785137476,0.01712153736072779,0.4310344827586207,21.941176470588236,0.0,1.3529411764705883
Cedric Tillman,Tennessee,74.0,2022.0,37.0,417.0,3.0,0.0,0.0,0.0,69.5,0.5,6.166666666666667,-13.65384615384616,1.2435897435897436,-0.4230769230769231,0.9230769230769232,4.923076923076923,83.15384615384616,23,14.0,21.0,224.0,0.0,0.21312480834099967,0.018910354696923235,0.1724137931034483,16.0,0.0,1.5
Josh Downs,North Carolina,79.0,2022.0,94.0,1029.0,11.0,0.0,0.0,0.0,93.54545454545456,1.0,8.545454545454545,-9.146853146853148,0.7762237762237758,0.3846153846153846,0.6153846153846154,7.769230769230769,102.6923076923077,22,17.0,68.0,771.0,2.0,0.302442465391059,0.027628369044469914,0.37037037037037035,45.35294117647059,0.11764705882352941,4.0
Michael Wilson,Stanford,94.0,2022.0,26.0,418.0,4.0,4.0,47.0,0.0,69.66666666666667,0.6666666666666666,4.333333333333333,23.41666666666667,-0.4166666666666669,0.6666666666666666,0.0,4.75,46.25,23,13.0,38.0,565.0,3.0,0.2739546467426924,0.017040241184952155,0.5128205128205128,43.46153846153846,0.23076923076923078,2.923076923076923
Tre Tucker,Cincinnati,100.0,2022.0,52.0,671.0,3.0,1.0,8.0,0.0,55.91666666666666,0.25,4.333333333333333,25.48809523809524,1.9047619047619049,0.1071428571428571,0.1428571428571428,2.4285714285714284,30.428571428571427,22,16.0,19.0,331.0,2.0,0.23039417662409006,0.017854690289795357,0.14705882352941177,20.6875,0.125,1.1875
Derius Davis,TCU,125.0,2022.0,42.0,531.0,5.0,3.0,30.0,1.0,37.92857142857143,0.3571428571428571,3.0,-5.238095238095234,0.0,0.2738095238095238,0.0833333333333333,3.0,43.16666666666666,22,17.0,15.0,66.0,0.0,0.14493149189366233,0.01146350783339702,0.1623376623376623,3.8823529411764706,0.0,0.8823529411764706
Charlie Jones,Purdue,131.0,2022.0,110.0,1361.0,12.0,2.0,3.0,0.0,104.6923076923077,0.9230769230769232,8.461538461538462,81.62087912087912,6.961538461538462,0.7087912087912088,0.2142857142857142,1.5,23.071428571428573,24,11.0,7.0,64.0,0.0,0.3755104293124379,0.030349851009822314,0.48582995951417013,5.818181818181818,0.0,0.6363636363636364
Tyler Scott,Cincinnati,133.0,2022.0,54.0,899.0,9.0,0.0,0.0,0.0,81.72727272727273,0.8181818181818182,4.909090909090909,44.58441558441559,2.7662337662337664,0.4610389610389611,0.3571428571428571,2.142857142857143,37.142857142857146,21,17.0,17.0,168.0,0.0,0.3367419560250216,0.020226991796831104,0.4812834224598931,9.882352941176471,0.0,1.0
Dontayvion Wicks,Virginia,159.0,2022.0,30.0,430.0,2.0,0.0,0.0,0.0,53.75,0.25,3.75,-46.5,-1.0,-0.5,0.75,4.75,100.25,22,15.0,39.0,581.0,4.0,0.24321266968325791,0.016968325791855202,0.35714285714285715,38.733333333333334,0.26666666666666666,2.6
Puka Nacua,BYU,177.0,2022.0,48.0,625.0,5.0,25.0,209.0,5.0,69.44444444444444,0.5555555555555556,5.333333333333333,2.3611111111111143,1.7499999999999996,0.0555555555555555,0.5,3.583333333333333,67.08333333333333,22,17.0,105.0,1486.0,6.0,0.2781115115916878,0.021358964090241624,0.22222222222222224,87.41176470588235,0.35294117647058826,6.176470588235294
Parker Washington,Penn St.,185.0,2022.0,46.0,611.0,2.0,2.0,8.0,0.0,61.1,0.2,4.6,-1.9769230769230788,-0.3230769230769237,-0.1076923076923077,0.3076923076923077,4.923076923076923,63.07692307692308,21,9.0,16.0,132.0,2.0,0.24198019801980197,0.018217821782178217,0.09090909090909091,14.666666666666666,0.2222222222222222,1.7777777777777777
Kayshon Boutte,LSU,187.0,2022.0,48.0,538.0,2.0,1.0,41.0,0.0,48.90909090909091,0.1818181818181818,4.363636363636363,-35.757575757575765,-1.9696969696969695,-1.318181818181818,1.5,6.333333333333333,84.66666666666667,21,5.0,2.0,19.0,0.0,0.18161563649866655,0.01620362556121932,0.11363636363636362,3.8,0.0,0.4
Trey Palmer,Nebraska,191.0,2022.0,71.0,1043.0,9.0,5.0,75.0,0.0,86.91666666666667,0.75,5.916666666666667,55.6439393939394,3.18939393939394,0.4772727272727273,0.2727272727272727,2.727272727272727,31.272727272727277,22,17.0,39.0,385.0,3.0,0.3936443236714976,0.026796497584541064,0.5357142857142857,22.647058823529413,0.17647058823529413,2.2941176470588234
A.T. Perry,Wake Forest,195.0,2022.0,81.0,1096.0,11.0,0.0,0.0,0.0,84.3076923076923,0.8461538461538461,6.230769230769231,-8.049450549450555,1.1593406593406597,-0.2252747252747252,1.0714285714285714,5.071428571428571,92.35714285714286,23,10.0,12.0,246.0,4.0,0.2703035982933386,0.019976817027153676,0.25641025641025644,24.6,0.4,1.2
Elijah Higgins,Stanford,197.0,2022.0,59.0,704.0,2.0,4.0,48.0,0.0,58.66666666666666,0.1666666666666666,4.916666666666667,8.666666666666664,0.4166666666666669,-0.2333333333333333,0.4,4.5,50.0,22,11.0,14.0,163.0,1.0,0.230698649888583,0.019334119806003407,0.12820512820512814,14.818181818181818,0.09090909090909091,1.2727272727272727
Xavier Hutchinson,Iowa St.,205.0,2022.0,107.0,1171.0,6.0,0.0,0.0,0.0,97.58333333333331,0.5,8.916666666666666,21.66025641025641,2.532051282051281,0.1153846153846153,0.3846153846153846,6.384615384615385,75.92307692307692,23,16.0,8.0,90.0,0.0,0.3727400050929462,0.03405907817672523,0.3125,5.625,0.0,0.5
Andrei Iosivas,Princeton,206.0,2022.0,107.0,1171.0,6.0,0.0,0.0,0.0,97.58333333333331,0.5,8.916666666666666,21.66025641025641,2.532051282051281,0.1153846153846153,0.3846153846153846,6.384615384615385,75.92307692307692,23,16.0,15.0,116.0,4.0,0.3727400050929462,0.03405907817672523,0.3125,7.25,0.25,0.9375
Demario Douglas,Liberty,210.0,2022.0,79.0,993.0,6.0,5.0,105.0,1.0,76.38461538461539,0.4615384615384615,6.076923076923077,17.967948717948723,1.7435897435897436,-0.0384615384615384,0.5,4.333333333333333,58.41666666666666,22,14.0,49.0,561.0,0.0,0.3524901494444642,0.028043022966880837,0.28846153846153844,40.07142857142857,0.0,3.5
Antoine Green,North Carolina,219.0,2022.0,43.0,798.0,7.0,0.0,0.0,0.0,88.66666666666667,0.7777777777777778,4.777777777777778,41.58974358974359,2.393162393162393,0.3931623931623931,0.3846153846153846,2.3846153846153846,47.07692307692308,23,9.0,1.0,2.0,0.0,0.2866688220713439,0.015447066853468404,0.28806584362139914,0.2222222222222222,0.0,0.1111111111111111
Jalen Brooks,South Carolina,244.0,2022.0,33.0,504.0,1.0,4.0,51.0,1.0,42.0,0.0833333333333333,2.75,11.833333333333332,0.4166666666666665,-0.0833333333333333,0.1666666666666666,2.333333333333333,30.166666666666668,23,7.0,6.0,64.0,0.0,0.16153846153846155,0.010576923076923078,0.04629629629629628,9.142857142857142,0.0,0.8571428571428571
Ronnie Bell,Michigan,253.0,2022.0,62.0,889.0,4.0,3.0,23.0,1.0,63.5,0.2857142857142857,4.428571428571429,-12.5,3.428571428571429,-0.7142857142857143,1.0,1.0,76.0,23,17.0,6.0,68.0,3.0,0.2887676216462028,0.020139024231793673,0.1680672268907563,4.0,0.17647058823529413,0.35294117647058826
Grant Dubose,Charlotte,256.0,2022.0,64.0,792.0,9.0,0.0,0.0,0.0,66.0,0.75,5.333333333333333,-8.333333333333329,0.166666666666666,0.25,0.5,5.166666666666667,74.33333333333333,22,3.0,2.0,11.0,0.0,0.24354243542435425,0.01968019680196802,0.32608695652173914,3.6666666666666665,0.0,0.6666666666666666
Marvin Harrison Jr.,Ohio St.,4.0,2023.0,67.0,1211.0,14.0,2.0,26.0,1.0,100.91666666666669,1.1666666666666667,5.583333333333333,3.762820512820511,-0.3397435897435903,0.0897435897435898,1.0769230769230769,5.923076923076923,97.15384615384616,22,17.0,62.0,885.0,8.0,0.3750154837111359,0.020748172922085962,0.5833333333333334,52.05882352941177,0.47058823529411764,3.6470588235294117
Malik Nabers,LSU,6.0,2023.0,89.0,1569.0,14.0,1.0,1.0,0.0,120.6923076923077,1.0769230769230769,6.846153846153846,48.04945054945056,1.7032967032967026,0.8626373626373626,0.2142857142857142,5.142857142857143,72.64285714285714,21,15.0,109.0,1204.0,7.0,0.35612955943436914,0.02020110311641737,0.3167420814479638,80.26666666666667,0.4666666666666667,7.266666666666667
Rome Odunze,Washington,9.0,2023.0,92.0,1640.0,13.0,2.0,37.0,1.0,109.33333333333331,0.8666666666666667,6.133333333333334,13.916666666666655,-0.1166666666666662,0.2833333333333333,0.5833333333333334,6.25,95.41666666666669,22,17.0,54.0,734.0,3.0,0.31810687615168265,0.01784501988167976,0.3466666666666667,43.1764705882353,0.17647058823529413,3.176470588235294
Brian Thomas,LSU,23.0,2023.0,68.0,1177.0,17.0,1.0,-6.0,0.0,90.53846153846152,1.3076923076923077,5.230769230769231,62.76923076923076,2.8461538461538463,0.9230769230769232,0.3846153846153846,2.3846153846153846,27.76923076923077,21,17.0,87.0,1282.0,10.0,0.2671539142474521,0.015434550695689676,0.38461538461538464,75.41176470588235,0.5882352941176471,5.117647058823529
Xavier Worthy,Texas,28.0,2023.0,75.0,1014.0,5.0,4.0,35.0,0.0,72.42857142857143,0.3571428571428571,5.357142857142857,13.96703296703297,0.7417582417582418,-0.3351648351648351,0.6923076923076923,4.615384615384615,58.46153846153846,21,17.0,59.0,638.0,6.0,0.25053120521816474,0.01853041458714236,0.19841269841269837,37.529411764705884,0.35294117647058826,3.4705882352941178
Ricky Pearsall,Florida,31.0,2023.0,65.0,965.0,4.0,3.0,62.0,2.0,80.41666666666667,0.3333333333333333,5.416666666666667,29.570512820512825,2.8782051282051286,-0.0512820512820513,0.3846153846153846,2.5384615384615383,50.84615384615385,23,11.0,31.0,400.0,3.0,0.3101298367399409,0.020889574495436432,0.19607843137254902,36.36363636363637,0.2727272727272727,2.8181818181818183
Xavier Legette,South Carolina,32.0,2023.0,71.0,1255.0,7.0,9.0,-9.0,0.0,104.58333333333331,0.5833333333333334,5.916666666666667,91.73717948717947,4.532051282051283,0.3525641025641026,0.2307692307692307,1.3846153846153846,12.846153846153848,23,16.0,49.0,497.0,4.0,0.37619904076738603,0.021282973621103117,0.32407407407407407,31.0625,0.25,3.0625
Keon Coleman,Florida St.,33.0,2023.0,50.0,658.0,11.0,1.0,2.0,0.0,54.833333333333336,0.9166666666666666,4.166666666666667,-11.666666666666664,-0.6666666666666661,0.3333333333333332,0.5833333333333334,4.833333333333333,66.5,21,13.0,29.0,556.0,4.0,0.2181119066560594,0.016573853089366215,0.5092592592592592,42.76923076923077,0.3076923076923077,2.230769230769231
Ladd McConkey,Georgia,34.0,2023.0,30.0,478.0,2.0,2.0,38.0,1.0,53.11111111111112,0.2222222222222222,3.333333333333333,2.311111111111117,-0.5333333333333332,-0.2444444444444444,0.4666666666666667,3.8666666666666663,50.8,22,16.0,82.0,1149.0,7.0,0.17396367871310553,0.010918222513374822,0.10582010582010581,71.8125,0.4375,5.125
Ja'Lynn Polk,Washington,37.0,2023.0,69.0,1159.0,9.0,4.0,32.0,1.0,77.26666666666667,0.6,4.6,23.88205128205128,1.446153846153846,0.1384615384615384,0.4615384615384615,3.1538461538461537,53.38461538461539,22,15.0,12.0,87.0,2.0,0.22480845698768306,0.013383764911259819,0.24,5.8,0.13333333333333333,0.8
Adonai Mitchell,Texas,52.0,2023.0,55.0,845.0,11.0,2.0,1.0,0.0,60.35714285714285,0.7857142857142857,3.928571428571429,38.02380952380952,2.4285714285714284,0.2857142857142857,0.5,1.5,22.33333333333333,21,17.0,23.0,312.0,0.0,0.20877600434847057,0.013588970697237733,0.4365079365079365,18.352941176470587,0.0,1.3529411764705883
Malachi Corley,Western Kentucky,65.0,2023.0,79.0,984.0,11.0,4.0,11.0,0.0,82.0,0.9166666666666666,6.583333333333333,-10.5,-0.6309523809523814,0.1309523809523809,0.7857142857142857,7.214285714285714,92.5,22,9.0,3.0,16.0,0.0,0.2766531713900135,0.02221097615834458,0.3160919540229885,1.7777777777777777,0.0,0.3333333333333333
Jermaine Burton,Alabama,80.0,2023.0,39.0,798.0,8.0,0.0,0.0,0.0,61.38461538461539,0.6153846153846154,3.0,9.307692307692308,-0.0769230769230771,0.0769230769230769,0.5384615384615384,3.076923076923077,52.07692307692308,23,14.0,4.0,107.0,0.0,0.27851458885941643,0.013611615245009074,0.38461538461538464,7.642857142857143,0.0,0.2857142857142857
Jalen McMillan,Washington,92.0,2023.0,45.0,559.0,5.0,3.0,30.0,1.0,50.81818181818182,0.4545454545454545,4.090909090909091,-33.64335664335665,-1.9860139860139856,-0.2377622377622377,0.6923076923076923,6.076923076923077,84.46153846153847,22,13.0,37.0,461.0,8.0,0.14785621710265295,0.011902557727404978,0.1818181818181818,35.46153846153846,0.6153846153846154,2.8461538461538463
Troy Franklin,Oregon,102.0,2023.0,81.0,1383.0,14.0,0.0,0.0,0.0,106.3846153846154,1.0769230769230769,6.230769230769231,37.846153846153854,1.5384615384615383,0.3846153846153846,0.6923076923076923,4.6923076923076925,68.53846153846153,21,16.0,28.0,263.0,2.0,0.3066722841874183,0.017961283455662242,0.30769230769230765,16.4375,0.125,1.75
Javon Baker,Central Florida,110.0,2023.0,52.0,1139.0,7.0,0.0,0.0,0.0,87.61538461538461,0.5384615384615384,4.0,30.75824175824176,0.0,0.1813186813186812,0.3571428571428571,4.0,56.85714285714285,22,11.0,1.0,12.0,0.0,0.33854476281060514,0.015455950540958269,0.29914529914529914,1.0909090909090908,0.0,0.09090909090909091
Devontez Walker,North Carolina,113.0,2023.0,41.0,699.0,7.0,3.0,23.0,0.0,87.375,0.875,5.125,10.625,0.2916666666666669,-0.0416666666666666,0.9166666666666666,4.833333333333333,76.75,23,9.0,1.0,21.0,1.0,0.29202874331550804,0.017129010695187165,0.4375,2.3333333333333335,0.1111111111111111,0.1111111111111111
Jacob Cowing,Arizona,135.0,2023.0,90.0,848.0,13.0,5.0,26.0,0.0,65.23076923076923,1.0,6.923076923076923,-20.935897435897445,-0.1602564102564097,0.4166666666666666,0.5833333333333334,7.083333333333333,86.16666666666667,23,15.0,4.0,80.0,0.0,0.21158212530252749,0.022455650091070138,0.35714285714285715,5.333333333333333,0.0,0.26666666666666666
Anthony Gould,Oregon St.,142.0,2023.0,44.0,718.0,2.0,4.0,22.0,0.0,65.27272727272727,0.1818181818181818,4.0,19.572727272727263,1.2999999999999998,-0.1181818181818181,0.3,2.7,45.7,23,8.0,1.0,23.0,0.0,0.2694992868403273,0.016515276630883566,0.0909090909090909,2.875,0.0,0.125
Ainias Smith,Texas A&M,152.0,2023.0,53.0,795.0,2.0,5.0,21.0,0.0,66.25,0.1666666666666666,4.416666666666667,-6.5,0.666666666666667,-0.3333333333333333,0.5,3.75,72.75,23,7.0,7.0,41.0,1.0,0.24464549483013293,0.016309699655342198,0.09259259259259256,5.857142857142857,0.14285714285714285,1.0
Jamari Thrash,Louisville,156.0,2023.0,63.0,858.0,6.0,1.0,12.0,1.0,71.5,0.5,5.25,-22.0,0.1666666666666669,-0.0833333333333333,0.5833333333333334,5.083333333333333,93.5,23,9.0,3.0,22.0,0.0,0.3021978021978022,0.022189349112426034,0.3125,2.4444444444444446,0.0,0.3333333333333333
Bub Means,Pittsburgh,170.0,2023.0,41.0,721.0,6.0,0.0,0.0,0.0,60.083333333333336,0.5,3.4166666666666665,29.23717948717949,1.3397435897435894,0.3461538461538461,0.1538461538461538,2.076923076923077,30.846153846153847,23,7.0,9.0,118.0,1.0,0.27816358024691357,0.015817901234567902,0.35714285714285715,16.857142857142858,0.14285714285714285,1.2857142857142858
Jha'Quan Jackson,Tulane,182.0,2023.0,26.0,439.0,4.0,5.0,51.0,0.0,43.9,0.4,2.6,4.328571428571429,0.2428571428571428,0.1857142857142857,0.2142857142857142,2.357142857142857,39.57142857142857,24,12.0,1.0,8.0,0.0,0.2041860465116279,0.012093023255813955,0.22222222222222224,0.6666666666666666,0.0,0.08333333333333333
Malik Washington,Virginia,184.0,2023.0,110.0,1426.0,9.0,3.0,7.0,0.0,118.83333333333331,0.75,9.166666666666666,60.99999999999999,3.749999999999999,0.6666666666666666,0.0833333333333333,5.416666666666667,57.833333333333336,23,14.0,26.0,223.0,0.0,0.4738171185539606,0.03654970760233918,0.46875,15.928571428571429,0.0,1.8571428571428572
Johnny Wilson,Florida St.,185.0,2023.0,41.0,617.0,2.0,0.0,0.0,0.0,61.7,0.2,4.1,-7.299999999999997,0.7923076923076922,-0.1846153846153846,0.3846153846153846,3.3076923076923075,69.0,23,16.0,5.0,38.0,1.0,0.24542561654733494,0.016308671439936355,0.11111111111111112,2.375,0.0625,0.3125
Casey Washington,Illinois,187.0,2023.0,49.0,670.0,4.0,0.0,0.0,0.0,55.833333333333336,0.3333333333333333,4.083333333333333,32.2948717948718,1.6987179487179485,0.3333333333333333,0.0,2.3846153846153846,23.53846153846154,23,8.0,1.0,14.0,0.0,0.21101033005794909,0.015432098765432096,0.17543859649122806,1.75,0.0,0.125
Jordan Whittington,Texas,213.0,2023.0,42.0,505.0,1.0,3.0,18.0,0.0,36.07142857142857,0.0714285714285714,3.0,-14.082417582417584,-0.8461538461538463,-0.0054945054945055,0.0769230769230769,3.8461538461538463,50.15384615384615,23,15.0,22.0,293.0,0.0,0.12477145822009189,0.010377032168799722,0.039682539682539666,19.533333333333335,0.0,1.4666666666666666
Ryan Flournoy,SE Missouri St.,216.0,2023.0,42.0,505.0,1.0,3.0,18.0,0.0,36.07142857142857,0.0714285714285714,3.0,-14.082417582417584,-0.8461538461538463,-0.0054945054945055,0.0769230769230769,3.8461538461538463,50.15384615384615,24,11.0,10.0,102.0,0.0,0.12477145822009189,0.010377032168799722,0.039682539682539666,9.272727272727273,0.0,0.9090909090909091
Devaughn Vele,Utah,235.0,2023.0,43.0,593.0,3.0,0.0,0.0,0.0,59.3,0.3,4.3,9.657142857142851,0.3714285714285714,-0.0571428571428571,0.3571428571428571,3.928571428571429,49.642857142857146,26,13.0,41.0,475.0,3.0,0.35765983112183347,0.025934861278648972,0.25,36.53846153846154,0.23076923076923078,3.1538461538461537
